Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
1092.0,45.0,1,1.0,34.0,1,1,3.0,3.0,0,3.0,1,5.0,0.0,3.0,1.0,2.0,1,17132.0
438.0,35.0,1,1.0,22.0,2,1,3.0,3.0,3,3.0,0,5.0,1.0,2.0,0.0,1.0,3,22632.0
703.0,38.0,0,3.0,16.0,1,0,2.0,3.0,1,3.0,2,2.0,1.0,3.0,0.0,1.0,2,20666.0
2967.0,51.0,1,1.0,35.0,3,1,4.0,3.0,0,3.0,0,3.0,1.0,2.0,1.0,3.0,1,21899.0
350.0,42.0,1,2.0,8.0,1,1,2.0,3.0,0,3.0,1,1.0,1.0,4.0,1.0,0.0,1,17696.0
2120.0,43.0,0,1.0,6.0,2,0,2.0,3.0,1,3.0,1,5.0,0.0,1.0,1.0,1.0,2,20562.0
308.0,58.0,0,1.0,6.0,2,1,2.0,5.0,1,3.0,1,3.0,1.0,2.0,1.0,1.0,2,20660.0
892.0,19.0,0,1.0,16.0,3,0,3.0,4.0,0,4.0,2,2.0,1.0,5.0,1.0,1.0,1,16859.0
169.0,32.0,1,1.0,12.0,2,1,2.0,3.0,0,3.0,2,4.0,0.0,2.0,0.0,1.0,1,18038.0
2197.0,18.0,0,1.0,11.0,2,1,3.0,3.0,0,3.0,2,2.0,0.0,1.0,0.0,1.0,1,16051.0
2964.0,49.0,1,3.0,9.0,3,1,3.0,3.0,1,4.0,0,5.0,0.0,3.0,1.0,1.0,2,26798.0
71.0,29.0,1,1.0,8.0,2,1,3.0,3.0,0,4.0,0,1.0,0.0,4.0,0.0,0.0,1,17703.0
153.0,45.0,1,1.0,15.0,2,1,2.0,3.0,1,4.0,1,1.0,0.0,4.0,1.0,0.0,2,17348.0
1869.0,31.0,1,1.0,6.0,2,1,3.0,4.0,0,5.0,1,2.0,0.0,4.0,1.0,1.0,1,17218.0
2202.0,30.0,0,1.0,11.0,3,0,2.0,3.0,0,4.0,2,1.0,0.0,3.0,0.0,0.0,1,17422.0
3675.0,47.0,1,1.0,20.0,2,1,3.0,4.0,1,4.0,3,8.0,0.0,4.0,1.0,1.0,2,24240.0
3174.0,31.0,1,1.0,15.0,2,0,4.0,2.0,3,5.0,0,2.0,1.0,2.0,0.0,3.0,3,30094.0
2986.0,39.0,1,1.0,7.0,2,0,3.0,4.0,3,3.0,3,6.0,1.0,2.0,0.0,2.0,3,26539.0
2776.0,55.0,0,1.0,27.0,2,0,3.0,4.0,1,3.0,3,5.0,0.0,4.0,1.0,1.0,2,23547.0
181.0,34.0,1,1.0,33.0,3,0,3.0,3.0,0,4.0,2,3.0,0.0,3.0,1.0,0.0,1,17311.0
2653.0,47.0,1,1.0,7.0,3,1,4.0,4.0,3,5.0,1,2.0,0.0,2.0,0.0,1.0,3,28074.0
1603.0,41.0,1,3.0,15.0,2,1,3.0,3.0,3,3.0,1,4.0,1.0,1.0,0.0,1.0,3,23189.0
3149.0,40.0,1,3.0,9.0,2,1,3.0,2.0,3,3.0,3,2.0,0.0,2.0,1.0,2.0,3,26558.0
2610.0,42.0,1,1.0,21.0,2,1,3.0,4.0,0,3.0,1,6.0,0.0,4.0,1.0,2.0,1,21129.0
2349.0,60.0,1,3.0,13.0,3,1,2.0,1.0,1,3.0,1,1.0,1.0,5.0,0.0,0.0,2,20220.0
4884.0,28.0,0,1.0,31.0,2,1,4.0,5.0,0,3.0,2,3.0,1.0,3.0,1.0,2.0,1,21212.0
1892.0,19.0,1,2.0,8.0,1,1,2.0,4.0,0,3.0,2,2.0,0.0,3.0,0.0,0.0,1,17564.0
3483.0,35.0,1,2.0,16.0,1,0,3.0,4.0,0,3.0,0,3.0,0.0,1.0,1.0,1.0,1,21420.0
1202.0,38.0,1,1.0,10.0,3,0,2.0,3.0,0,3.0,1,1.0,0.0,5.0,0.0,0.0,1,18306.0
2524.0,31.0,1,1.0,7.0,2,1,3.0,5.0,1,3.0,0,3.0,1.0,2.0,1.0,2.0,2,23804.0
2511.0,46.0,1,1.0,14.0,2,1,3.0,4.0,3,5.0,1,4.0,0.0,3.0,1.0,2.0,3,28402.0
4355.0,43.0,0,1.0,12.0,2,1,4.0,4.0,0,3.0,1,6.0,0.0,3.0,0.0,2.0,1,20771.0
2572.0,23.0,1,1.0,9.0,1,1,4.0,4.0,0,3.0,0,2.0,0.0,5.0,1.0,3.0,1,21201.0
33.0,39.0,1,3.0,11.0,1,1,2.0,3.0,1,3.0,0,4.0,0.0,2.0,0.0,1.0,2,17086.0
4186.0,29.0,1,1.0,16.0,3,1,4.0,4.0,0,3.0,1,3.0,0.0,1.0,1.0,1.0,1,20748.0
2818.0,29.0,1,3.0,16.0,2,1,4.0,4.0,1,3.0,3,3.0,0.0,3.0,1.0,1.0,2,23931.0
2849.0,26.0,1,1.0,10.0,3,1,4.0,4.0,0,5.0,0,7.0,0.0,5.0,1.0,2.0,1,22709.0
3471.0,35.0,1,1.0,7.0,2,0,3.0,5.0,0,4.0,0,7.0,0.0,1.0,1.0,2.0,1,21972.0
2453.0,37.0,1,1.0,34.0,3,1,4.0,4.0,1,3.0,0,8.0,0.0,3.0,1.0,1.0,2,23915.0
4867.0,45.0,1,3.0,8.0,2,1,3.0,6.0,1,4.0,2,8.0,0.0,3.0,0.0,2.0,2,21040.0
2971.0,33.0,1,3.0,17.0,3,1,3.0,4.0,1,3.0,3,3.0,0.0,4.0,0.0,2.0,2,24074.0
2651.0,37.0,0,1.0,25.0,3,0,4.0,4.0,0,3.0,2,3.0,0.0,3.0,1.0,3.0,1,20831.0
1863.0,34.0,0,3.0,10.0,3,0,3.0,3.0,1,3.0,1,1.0,0.0,1.0,0.0,0.0,2,21538.0
3925.0,30.0,1,1.0,22.0,2,0,3.0,5.0,1,3.0,3,2.0,1.0,1.0,1.0,2.0,2,22871.0
2492.0,47.0,0,3.0,12.0,3,1,4.0,4.0,1,3.0,3,6.0,1.0,5.0,1.0,2.0,2,24450.0
3385.0,31.0,1,1.0,13.0,1,0,3.0,5.0,1,3.0,0,2.0,0.0,4.0,1.0,2.0,2,23305.0
520.0,48.0,1,3.0,8.0,3,1,2.0,2.0,1,4.0,0,4.0,0.0,3.0,1.0,0.0,2,23120.0
2881.0,31.0,1,3.0,14.0,3,1,3.0,4.0,0,4.0,3,2.0,0.0,2.0,1.0,1.0,1,21661.0
1271.0,21.0,1,3.0,13.0,3,1,2.0,3.0,0,4.0,2,2.0,0.0,5.0,1.0,1.0,1,17679.0
4582.0,29.0,1,1.0,16.0,3,0,4.0,4.0,0,3.0,1,7.0,0.0,3.0,0.0,1.0,1,21055.0
1277.0,46.0,1,1.0,8.0,3,1,2.0,3.0,2,3.0,1,1.0,1.0,1.0,1.0,1.0,4,34328.0
4876.0,52.0,1,3.0,34.0,2,1,3.0,4.0,1,3.0,2,3.0,1.0,5.0,1.0,2.0,2,32704.0
3817.0,39.0,0,1.0,15.0,3,0,3.0,5.0,1,4.0,1,3.0,1.0,1.0,1.0,1.0,2,20811.0
1963.0,44.0,1,2.0,6.0,2,0,2.0,4.0,1,3.0,2,5.0,0.0,5.0,1.0,1.0,2,20985.0
2740.0,19.0,1,1.0,10.0,2,1,3.0,4.0,0,3.0,2,3.0,0.0,4.0,0.0,1.0,1,20098.0
4435.0,28.0,0,3.0,10.0,3,0,4.0,2.0,1,3.0,1,3.0,1.0,1.0,1.0,1.0,2,23325.0
3100.0,33.0,1,1.0,32.0,2,1,3.0,4.0,0,3.0,3,3.0,1.0,5.0,1.0,1.0,1,21473.0
1891.0,29.0,1,1.0,31.0,1,0,3.0,4.0,0,4.0,1,6.0,0.0,3.0,1.0,2.0,1,17546.0
3740.0,31.0,1,1.0,17.0,3,0,4.0,4.0,3,3.0,3,2.0,0.0,4.0,0.0,1.0,3,28345.0
4245.0,28.0,0,3.0,7.0,3,1,4.0,4.0,1,4.0,1,2.0,1.0,1.0,0.0,2.0,2,25027.0
4031.0,37.0,0,3.0,18.0,1,0,4.0,4.0,3,3.0,1,2.0,0.0,5.0,0.0,3.0,3,28416.0
2725.0,43.0,1,3.0,7.0,2,1,3.0,4.0,1,3.0,0,3.0,0.0,3.0,1.0,1.0,2,23585.0
527.0,32.0,1,3.0,16.0,3,1,2.0,3.0,1,3.0,2,2.0,0.0,4.0,0.0,1.0,2,20396.0
4644.0,31.0,1,1.0,15.0,2,0,4.0,2.0,3,5.0,1,2.0,1.0,1.0,0.0,3.0,3,30094.0
1440.0,36.0,0,1.0,10.0,2,0,3.0,3.0,1,4.0,1,1.0,0.0,3.0,1.0,1.0,2,20131.0
3630.0,36.0,0,3.0,19.0,2,1,3.0,4.0,1,3.0,3,5.0,1.0,3.0,1.0,1.0,2,23259.0
3166.0,39.0,0,1.0,17.0,3,1,4.0,4.0,0,3.0,0,2.0,0.0,5.0,0.0,3.0,1,21362.0
3383.0,33.0,1,1.0,14.0,2,1,4.0,4.0,1,3.0,0,3.0,0.0,3.0,1.0,2.0,2,23561.0
1266.0,41.0,1,1.0,15.0,2,1,3.0,3.0,0,5.0,1,2.0,0.0,5.0,1.0,1.0,1,17289.0
4047.0,42.0,1,3.0,16.0,2,1,4.0,4.0,3,3.0,1,5.0,1.0,1.0,0.0,2.0,3,26867.0
3475.0,47.0,1,3.0,16.0,3,1,3.0,4.0,3,3.0,1,6.0,0.0,3.0,0.0,2.0,3,28774.0
4666.0,37.0,1,1.0,23.0,2,0,3.0,2.0,0,5.0,3,3.0,0.0,1.0,1.0,1.0,1,21421.0
3702.0,30.0,1,1.0,11.0,1,0,4.0,5.0,0,5.0,1,3.0,0.0,4.0,0.0,1.0,1,20787.0
3200.0,33.0,0,1.0,36.0,3,0,4.0,4.0,0,3.0,3,2.0,0.0,3.0,1.0,1.0,1,22703.0
4412.0,23.0,1,1.0,13.0,3,1,4.0,4.0,0,3.0,1,2.0,0.0,1.0,1.0,2.0,1,21451.0
3772.0,28.0,1,3.0,30.0,3,0,3.0,5.0,1,3.0,1,3.0,0.0,1.0,1.0,2.0,2,22218.0
3516.0,30.0,0,1.0,9.0,2,0,4.0,4.0,0,4.0,0,2.0,0.0,5.0,0.0,3.0,1,21858.0
2888.0,49.0,1,3.0,9.0,3,0,3.0,4.0,1,3.0,0,4.0,0.0,5.0,1.0,1.0,2,22729.0
4002.0,31.0,1,1.0,9.0,2,1,5.0,5.0,1,3.0,1,3.0,0.0,4.0,1.0,2.0,2,22830.0
716.0,41.0,0,1.0,15.0,3,1,3.0,3.0,2,3.0,1,3.0,0.0,4.0,1.0,2.0,4,34419.0
850.0,32.0,0,3.0,8.0,2,0,3.0,3.0,0,5.0,1,2.0,0.0,3.0,0.0,1.0,1,17827.0
912.0,26.0,1,1.0,10.0,2,1,2.0,3.0,0,3.0,2,2.0,1.0,1.0,0.0,0.0,1,17875.0
2935.0,44.0,0,1.0,16.0,3,1,4.0,4.0,1,3.0,1,5.0,1.0,3.0,1.0,1.0,2,24357.0
1180.0,36.0,1,1.0,13.0,2,1,3.0,3.0,0,4.0,2,3.0,0.0,1.0,0.0,2.0,1,17013.0
674.0,58.0,1,1.0,11.0,1,0,2.0,4.0,3,4.0,1,3.0,1.0,5.0,1.0,1.0,3,25552.0
2749.0,37.0,0,1.0,31.0,2,0,3.0,4.0,1,4.0,0,2.0,0.0,3.0,0.0,1.0,2,24352.0
3159.0,34.0,0,1.0,7.0,2,0,3.0,2.0,1,4.0,0,3.0,1.0,3.0,0.0,2.0,2,24166.0
1595.0,26.0,1,1.0,12.0,2,0,2.0,4.0,0,4.0,1,2.0,0.0,3.0,1.0,1.0,1,17368.0
439.0,31.0,0,1.0,26.0,2,1,3.0,3.0,3,3.0,0,4.0,0.0,3.0,1.0,0.0,3,24824.0
23.0,21.0,1,1.0,21.0,2,1,3.0,3.0,0,3.0,2,2.0,0.0,3.0,1.0,1.0,1,16232.0
4062.0,42.0,1,1.0,16.0,2,1,4.0,4.0,0,5.0,1,4.0,0.0,1.0,0.0,1.0,1,20916.0
4099.0,34.0,1,1.0,21.0,3,0,4.0,4.0,0,4.0,1,3.0,0.0,5.0,1.0,2.0,1,21434.0
4003.0,47.0,1,3.0,16.0,3,1,4.0,5.0,3,3.0,3,3.0,0.0,5.0,1.0,3.0,3,28297.0
1910.0,34.0,0,2.0,29.0,2,0,2.0,3.0,3,5.0,1,1.0,1.0,3.0,1.0,0.0,3,24950.0
3563.0,39.0,1,3.0,21.0,2,1,4.0,4.0,1,4.0,1,2.0,0.0,5.0,1.0,3.0,2,28602.0
546.0,29.0,1,3.0,16.0,2,1,2.0,3.0,0,3.0,2,2.0,0.0,4.0,0.0,0.0,1,17642.0
3449.0,30.0,1,2.0,24.0,2,1,3.0,5.0,3,5.0,3,3.0,0.0,3.0,0.0,1.0,3,26666.0
470.0,24.0,0,3.0,30.0,3,1,2.0,3.0,0,3.0,0,1.0,0.0,4.0,0.0,1.0,1,17400.0
3893.0,33.0,1,1.0,9.0,1,1,4.0,4.0,0,5.0,2,3.0,0.0,1.0,1.0,2.0,1,21117.0
617.0,44.0,1,1.0,10.0,3,1,2.0,3.0,1,4.0,2,1.0,0.0,2.0,1.0,0.0,2,20933.0
695.0,37.0,1,3.0,6.0,2,1,2.0,4.0,3,3.0,0,6.0,0.0,2.0,1.0,1.0,3,25609.0
2853.0,43.0,0,1.0,36.0,2,0,4.0,4.0,1,3.0,1,4.0,0.0,3.0,1.0,3.0,2,23234.0
242.0,41.0,1,1.0,25.0,2,1,2.0,3.0,1,5.0,1,3.0,0.0,2.0,1.0,0.0,2,18072.0
3537.0,43.0,0,1.0,9.0,2,1,3.0,4.0,3,3.0,1,4.0,1.0,3.0,1.0,1.0,3,28802.0
1396.0,53.0,1,3.0,30.0,2,1,3.0,3.0,3,5.0,3,7.0,1.0,3.0,1.0,2.0,3,25448.0
987.0,51.0,0,3.0,8.0,3,1,2.0,3.0,3,4.0,0,3.0,0.0,4.0,0.0,0.0,3,25596.0
2851.0,46.0,1,1.0,17.0,2,1,4.0,4.0,0,3.0,0,5.0,0.0,5.0,1.0,1.0,1,21332.0
3908.0,27.0,1,3.0,12.0,2,0,2.0,5.0,0,3.0,3,2.0,0.0,1.0,0.0,1.0,1,21644.0
3575.0,35.0,0,1.0,17.0,1,1,4.0,5.0,1,3.0,1,3.0,0.0,4.0,1.0,2.0,2,23741.0
2626.0,42.0,1,3.0,27.0,3,0,4.0,4.0,0,4.0,3,3.0,1.0,4.0,0.0,3.0,1,21818.0
2623.0,39.0,1,1.0,16.0,2,0,4.0,4.0,0,3.0,2,3.0,0.0,2.0,1.0,2.0,1,20966.0
2130.0,58.0,0,1.0,8.0,2,1,2.0,4.0,0,3.0,1,1.0,1.0,1.0,1.0,0.0,1,17380.0
2498.0,27.0,1,3.0,30.0,3,0,3.0,5.0,1,3.0,0,2.0,1.0,2.0,1.0,1.0,2,22835.0
2923.0,25.0,0,1.0,14.0,2,0,3.0,4.0,0,3.0,0,3.0,1.0,4.0,0.0,1.0,1,21564.0
1464.0,26.0,1,3.0,11.0,2,0,1.0,4.0,0,3.0,2,1.0,0.0,1.0,0.0,0.0,1,17966.0
4681.0,38.0,1,1.0,10.0,2,0,3.0,4.0,1,4.0,3,5.0,0.0,4.0,1.0,1.0,2,22785.0
4360.0,42.0,0,3.0,17.0,2,1,3.0,4.0,1,3.0,3,2.0,0.0,1.0,0.0,2.0,2,24908.0
286.0,44.0,0,1.0,30.0,2,1,2.0,3.0,0,3.0,1,4.0,1.0,5.0,0.0,1.0,1,18161.0
4715.0,51.0,0,3.0,7.0,2,1,3.0,4.0,1,3.0,3,5.0,1.0,1.0,1.0,2.0,2,23406.0
2587.0,31.0,1,1.0,25.0,2,0,4.0,4.0,0,3.0,3,3.0,0.0,2.0,1.0,1.0,1,21310.0
1259.0,30.0,1,1.0,22.0,2,1,2.0,1.0,1,3.0,1,4.0,0.0,1.0,1.0,0.0,2,20294.0
2474.0,34.0,1,1.0,9.0,3,1,4.0,4.0,0,3.0,2,6.0,0.0,3.0,1.0,3.0,1,21174.0
3558.0,49.0,1,1.0,22.0,2,0,4.0,4.0,0,5.0,1,2.0,0.0,1.0,1.0,1.0,1,21045.0
1262.0,43.0,0,1.0,23.0,1,1,2.0,4.0,0,3.0,1,1.0,1.0,5.0,1.0,1.0,1,17437.0
2768.0,31.0,1,1.0,35.0,3,0,4.0,4.0,1,3.0,0,3.0,0.0,3.0,0.0,3.0,2,24453.0
2027.0,35.0,0,1.0,8.0,2,0,3.0,3.0,1,5.0,1,3.0,0.0,4.0,1.0,2.0,2,20093.0
4863.0,40.0,1,3.0,14.0,2,1,4.0,4.0,0,3.0,1,3.0,1.0,1.0,1.0,3.0,1,23212.0
458.0,40.0,0,3.0,34.0,2,1,2.0,5.0,3,5.0,1,4.0,0.0,5.0,1.0,0.0,3,25932.0
2668.0,32.0,0,1.0,7.0,3,1,3.0,6.0,1,3.0,0,2.0,0.0,3.0,1.0,1.0,2,23023.0
653.0,50.0,0,1.0,8.0,2,1,3.0,3.0,4,5.0,1,2.0,0.0,5.0,1.0,2.0,0,32924.0
2097.0,52.0,0,1.0,31.0,3,0,2.0,4.0,4,3.0,1,4.0,0.0,5.0,0.0,1.0,0,28826.0
236.0,33.0,1,1.0,8.0,2,0,2.0,3.0,0,5.0,0,1.0,0.0,3.0,1.0,0.0,1,17707.0
393.0,34.0,0,3.0,10.0,3,0,3.0,3.0,1,3.0,0,1.0,0.0,2.0,1.0,0.0,2,21538.0
2454.0,36.0,1,1.0,23.0,3,1,3.0,3.0,0,4.0,0,2.0,0.0,3.0,1.0,2.0,1,21104.0
964.0,34.0,1,3.0,21.0,3,0,3.0,3.0,1,5.0,2,2.0,0.0,1.0,1.0,2.0,2,21125.0
2670.0,38.0,0,3.0,11.0,3,1,3.0,4.0,0,3.0,1,6.0,0.0,4.0,1.0,1.0,1,20855.0
1873.0,41.0,1,3.0,6.0,3,1,2.0,1.0,3,5.0,1,2.0,0.0,3.0,1.0,1.0,3,23392.0
4880.0,59.0,1,1.0,28.0,3,0,4.0,4.0,1,4.0,1,6.0,0.0,3.0,1.0,2.0,2,28686.0
319.0,32.0,1,3.0,14.0,1,0,3.0,4.0,1,4.0,0,2.0,1.0,2.0,1.0,0.0,2,20228.0
1587.0,36.0,0,3.0,17.0,1,0,3.0,3.0,3,3.0,1,1.0,0.0,5.0,0.0,2.0,3,24738.0
3651.0,56.0,1,1.0,29.0,1,1,4.0,5.0,0,4.0,1,7.0,0.0,1.0,1.0,2.0,1,22215.0
2087.0,44.0,1,1.0,10.0,3,1,2.0,3.0,1,4.0,2,1.0,0.0,1.0,1.0,1.0,2,20933.0
772.0,56.0,0,1.0,15.0,3,0,3.0,3.0,0,3.0,0,3.0,0.0,2.0,0.0,0.0,1,17942.0
2118.0,37.0,0,3.0,27.0,3,0,2.0,3.0,0,3.0,1,6.0,0.0,1.0,1.0,0.0,1,17973.0
1162.0,35.0,1,3.0,16.0,3,1,2.0,4.0,3,5.0,1,1.0,0.0,5.0,1.0,1.0,3,25306.0
1926.0,31.0,1,3.0,13.0,2,1,2.0,4.0,3,3.0,1,1.0,0.0,3.0,1.0,0.0,3,26557.0
4189.0,38.0,0,1.0,7.0,3,0,4.0,4.0,3,3.0,1,4.0,1.0,3.0,0.0,1.0,3,32281.0
3454.0,56.0,1,1.0,7.0,3,1,3.0,2.0,4,3.0,1,4.0,0.0,5.0,1.0,1.0,0,33410.0
117.0,36.0,0,3.0,17.0,1,0,3.0,3.0,3,3.0,0,1.0,0.0,5.0,0.0,0.0,3,24738.0
3856.0,31.0,1,1.0,7.0,3,1,4.0,4.0,0,4.0,1,3.0,0.0,5.0,0.0,2.0,1,22426.0
3952.0,37.0,1,1.0,12.0,2,0,3.0,5.0,0,5.0,1,2.0,1.0,1.0,1.0,2.0,1,22097.0
61.0,38.0,0,1.0,35.0,2,0,2.0,3.0,1,3.0,2,2.0,0.0,3.0,1.0,0.0,2,17406.0
983.0,34.0,1,1.0,8.0,1,0,3.0,3.0,1,3.0,3,2.0,0.0,5.0,1.0,1.0,2,21687.0
3914.0,42.0,1,3.0,7.0,2,0,4.0,4.0,1,3.0,3,2.0,1.0,4.0,0.0,3.0,2,24671.0
1487.0,22.0,0,1.0,22.0,3,1,3.0,1.0,0,3.0,1,2.0,1.0,3.0,0.0,2.0,1,17935.0
3010.0,48.0,0,3.0,34.0,2,0,4.0,2.0,1,3.0,3,6.0,1.0,4.0,1.0,3.0,2,25075.0
3953.0,34.0,0,3.0,7.0,2,0,3.0,2.0,1,5.0,1,4.0,0.0,3.0,0.0,2.0,2,24054.0
4722.0,30.0,1,1.0,35.0,2,0,4.0,4.0,0,3.0,1,6.0,0.0,5.0,1.0,1.0,1,21192.0
3286.0,29.0,1,1.0,19.0,2,0,4.0,4.0,0,3.0,0,3.0,1.0,4.0,1.0,1.0,1,21193.0
150.0,40.0,0,1.0,32.0,3,0,2.0,3.0,1,4.0,1,2.0,0.0,2.0,1.0,0.0,2,20605.0
1876.0,52.0,1,1.0,9.0,3,1,2.0,4.0,3,3.0,1,3.0,1.0,1.0,1.0,0.0,3,22969.0
422.0,19.0,1,2.0,8.0,1,1,2.0,4.0,0,3.0,2,2.0,0.0,3.0,1.0,1.0,1,17564.0
4636.0,39.0,0,1.0,17.0,3,1,4.0,4.0,0,3.0,1,2.0,0.0,5.0,0.0,1.0,1,21362.0
3542.0,41.0,0,1.0,15.0,2,1,4.0,4.0,1,3.0,1,5.0,1.0,3.0,1.0,2.0,2,22747.0
2026.0,53.0,1,1.0,12.0,2,1,2.0,3.0,1,3.0,2,3.0,0.0,5.0,1.0,1.0,2,17450.0
4266.0,49.0,1,3.0,36.0,3,0,4.0,4.0,3,3.0,1,5.0,0.0,4.0,0.0,2.0,3,31182.0
1452.0,50.0,0,3.0,6.0,2,1,3.0,3.0,1,3.0,1,1.0,0.0,3.0,1.0,1.0,2,21728.0
636.0,35.0,0,1.0,31.0,2,0,3.0,3.0,0,4.0,1,2.0,1.0,3.0,0.0,0.0,1,17022.0
1880.0,30.0,1,1.0,8.0,2,0,2.0,5.0,1,3.0,2,3.0,0.0,1.0,1.0,0.0,2,21091.0
3078.0,26.0,1,3.0,10.0,2,1,4.0,4.0,1,5.0,0,3.0,1.0,4.0,1.0,1.0,2,22872.0
4394.0,31.0,0,3.0,19.0,2,1,4.0,5.0,0,5.0,1,3.0,0.0,5.0,1.0,3.0,1,20711.0
664.0,36.0,1,1.0,20.0,2,1,3.0,3.0,1,3.0,0,1.0,1.0,5.0,1.0,2.0,2,21586.0
2307.0,40.0,0,1.0,15.0,3,0,2.0,3.0,3,3.0,3,1.0,0.0,4.0,1.0,1.0,3,28499.0
440.0,34.0,0,2.0,29.0,2,0,2.0,3.0,3,5.0,1,1.0,1.0,3.0,1.0,0.0,3,24950.0
3763.0,33.0,0,3.0,17.0,3,1,4.0,4.0,1,3.0,3,2.0,0.0,3.0,1.0,2.0,2,23326.0
4861.0,53.0,0,3.0,14.0,3,0,4.0,4.0,0,3.0,1,4.0,1.0,4.0,1.0,3.0,1,27124.0
462.0,34.0,1,3.0,27.0,2,1,3.0,2.0,1,3.0,2,2.0,0.0,3.0,1.0,0.0,2,20337.0
3684.0,40.0,0,1.0,7.0,2,1,4.0,4.0,1,3.0,1,3.0,1.0,5.0,1.0,3.0,2,25150.0
1593.0,51.0,1,1.0,12.0,2,1,2.0,3.0,2,3.0,2,1.0,0.0,5.0,1.0,1.0,4,34537.0
3599.0,40.0,1,1.0,10.0,3,1,4.0,5.0,1,3.0,1,2.0,0.0,4.0,0.0,3.0,2,21747.0
3421.0,35.0,0,1.0,33.0,1,0,4.0,5.0,0,3.0,1,3.0,0.0,1.0,1.0,1.0,1,20707.0
3283.0,43.0,1,3.0,11.0,3,1,3.0,4.0,1,5.0,3,2.0,0.0,5.0,1.0,2.0,2,23833.0
1055.0,34.0,0,1.0,21.0,3,1,3.0,3.0,4,5.0,1,1.0,0.0,4.0,1.0,2.0,0,32007.0
3650.0,27.0,0,1.0,14.0,3,1,4.0,4.0,0,3.0,2,3.0,0.0,4.0,1.0,3.0,1,21248.0
2855.0,61.0,1,1.0,14.0,2,0,3.0,4.0,2,5.0,0,7.0,0.0,5.0,0.0,1.0,4,38244.0
3814.0,48.0,0,1.0,21.0,1,1,4.0,4.0,1,4.0,1,2.0,0.0,3.0,0.0,3.0,2,24145.0
3407.0,39.0,1,3.0,9.0,2,0,3.0,4.0,1,5.0,1,5.0,0.0,4.0,0.0,2.0,2,25571.0
2098.0,37.0,1,3.0,22.0,3,1,3.0,4.0,1,3.0,1,5.0,0.0,5.0,1.0,0.0,2,21334.0
1338.0,30.0,1,3.0,15.0,3,1,2.0,3.0,0,3.0,2,2.0,0.0,5.0,0.0,0.0,1,16081.0
287.0,38.0,1,1.0,29.0,2,1,2.0,3.0,1,3.0,1,1.0,0.0,3.0,0.0,0.0,2,20745.0
4714.0,29.0,0,1.0,7.0,3,1,3.0,5.0,0,4.0,1,3.0,0.0,4.0,1.0,1.0,1,21274.0
1160.0,45.0,1,1.0,8.0,2,0,2.0,4.0,1,3.0,1,2.0,0.0,4.0,1.0,1.0,2,20770.0
3855.0,26.0,1,2.0,9.0,2,0,3.0,4.0,0,4.0,1,6.0,0.0,4.0,0.0,1.0,1,20865.0
4233.0,33.0,1,3.0,15.0,1,0,4.0,5.0,1,4.0,1,3.0,1.0,1.0,1.0,3.0,2,23906.0
3367.0,35.0,0,2.0,18.0,2,1,3.0,5.0,1,4.0,0,6.0,0.0,5.0,0.0,2.0,2,23168.0
2529.0,57.0,1,1.0,14.0,2,1,3.0,6.0,3,3.0,3,6.0,0.0,2.0,0.0,1.0,3,25938.0
342.0,31.0,1,1.0,13.0,3,0,2.0,3.0,3,3.0,3,2.0,1.0,4.0,1.0,1.0,3,22143.0
1117.0,34.0,1,1.0,6.0,2,1,2.0,3.0,1,3.0,1,1.0,0.0,4.0,1.0,0.0,2,20484.0
1739.0,36.0,1,1.0,12.0,2,1,2.0,3.0,0,3.0,1,1.0,0.0,5.0,1.0,1.0,1,18210.0
2949.0,27.0,1,1.0,13.0,2,0,4.0,4.0,0,3.0,0,3.0,1.0,2.0,0.0,1.0,1,21337.0
4041.0,20.0,1,3.0,29.0,3,1,3.0,4.0,0,3.0,2,3.0,1.0,1.0,1.0,1.0,1,20353.0
1767.0,35.0,1,3.0,22.0,3,1,3.0,3.0,3,4.0,1,1.0,0.0,1.0,1.0,1.0,3,23020.0
4609.0,38.0,1,3.0,7.0,2,1,3.0,5.0,3,3.0,1,7.0,0.0,1.0,1.0,2.0,3,29287.0
1083.0,40.0,1,1.0,15.0,2,1,2.0,3.0,0,5.0,2,4.0,0.0,1.0,1.0,1.0,1,17018.0
42.0,26.0,1,1.0,31.0,2,1,2.0,5.0,0,3.0,2,2.0,0.0,2.0,1.0,1.0,1,17293.0
199.0,38.0,1,1.0,35.0,1,1,2.0,3.0,1,3.0,0,4.0,0.0,2.0,0.0,1.0,2,21261.0
812.0,43.0,0,1.0,33.0,2,0,2.0,3.0,3,5.0,0,1.0,0.0,4.0,0.0,0.0,3,25820.0
895.0,31.0,1,1.0,17.0,3,1,3.0,3.0,1,5.0,0,2.0,1.0,2.0,0.0,2.0,2,21833.0
1484.0,28.0,1,1.0,30.0,2,1,2.0,4.0,0,3.0,2,6.0,1.0,1.0,0.0,0.0,1,17028.0
1199.0,36.0,1,1.0,32.0,2,1,3.0,3.0,1,3.0,1,7.0,0.0,3.0,1.0,0.0,2,20347.0
